id;gouvernement;code_fonction;prenom;nom;fonction;date_debut_fonction;date_fin_fonction
528;Jean-Pierre Raffarin n°1;M;Hervé;Gaymard;Ministre de l'agriculture, de l'alimentation, de la pêche et des affaires rurales;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Roselyne;Bachelot-Narquin;Ministre de l'écologie et du développement durable;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Francis;Mer;Ministre de l'économie, des finances et de l'industrie;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Gilles;De Robien;Ministre de l'équipement, des transports, du logement, du tourisme et de la mer;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Nicolas;Sarkozy;Ministre de l'intérieur, de la sécurité intérieure et des libertés locales;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Brigitte;Girardin;Ministre de l'outre-mer;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Dominique;De Villepin;Ministre des affaires étrangères, de la coopération et de la francophonie;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;François;Fillon;Ministre des affaires sociales, du travail et de la solidarité;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;M;Jean-François;Lamour;Ministre des sports;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;Xavier;Darcos;Ministre délégué auprès du Ministre de la jeunesse, de l'éducation nationale et de la recherche, chargé de l'enseignement scolaire;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;François;Loos;Ministre délégué auprès du Ministre de la jeunesse, de l'éducation nationale et de la recherche, chargé de l'enseignement supérieur et de la recherche;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;Alain;Lambert;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé du budget;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;Patrick;Devedjian;Ministre délégué auprès du Ministre de l'intérieur, de la sécurité intérieure et des libertés locales, chargé des libertés locales;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;Renaud;Donnedieu De Vabres;Ministre délégué auprès du Ministre des affaires étrangères, de la coopération et de la francophonie, chargé des affaires européennes;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;MD;Jean-Louis;Borloo;Ministre délégué auprès du Ministre des affaires sociales, du travail et de la solidarité, chargé de la ville;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Tokia;Saïfi;Secrétaire d'État auprès de la Ministre de l'écologie et du développement durable, chargée du développement durable;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Renaud;Dutreil;Secrétaire d'État auprès du Ministre de l'économie, des finances et de l'industrie, chargé des petites et moyennes entreprises, du commerce, de l'artisanat et des professions libérales;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Dominique;Bussereau;Secrétaire d'État auprès du Ministre de l'équipement, des transports, du logement, du tourisme et de la mer, chargé des transports;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Nicole;Ameline;Secrétaire d'État auprès du Ministre de l'équipement, des transports, du logement, du tourisme et de la mer, chargée de la mer;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Dominique;Versini;Secrétaire d'État auprès du Ministre des affaires sociales, du travail et de la solidarité, chargé de la lutte contre la précarité et l'exclusion;mardi 7 mai 2002;lundi 17 juin 2002
528;Jean-Pierre Raffarin n°1;SE;Jean-François;Copé;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement, porte-parole du Gouvernement;mardi 7 mai 2002;lundi 17 juin 2002
529;Jean-Pierre Raffarin n°2;PM;Jean-Pierre;Raffarin;Premier ministre;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Dominique;Perben;Garde des sceaux, ministre de la justice;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Jean-Jacques;Aillagon;Ministre de la culture et de la communication;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Michèle;Alliot-Marie;Ministre de la défense;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Jean-Paul;Delevoye;Ministre de la fonction publique, de la réforme de l'État et de l'aménagement du territoire;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Luc;Ferry;Ministre de la jeunesse, de l'éducation nationale et de la recherche;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Jean-François;Mattei;Ministre de la santé, de la famille et des personnes handicapées;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Hervé;Gaymard;Ministre de l'agriculture, de l'alimentation, de la pêche et des affaires rurales;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Roselyne;Bachelot-Narquin;Ministre de l'écologie et du développement durable;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Francis;Mer;Ministre de l'économie, des finances et de l'industrie;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Gilles;De Robien;Ministre de l'équipement, des transports, du logement, du tourisme et de la mer;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Nicolas;Sarkozy;Ministre de l'intérieur, de la sécurité intérieure et des libertés locales;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Brigitte;Girardin;Ministre de l'outre-mer;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Dominique;De Villepin;Ministre des affaires étrangères;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;François;Fillon;Ministre des affaires sociales, du travail et de la solidarité;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;M;Jean-François;Lamour;Ministre des sports;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Claudie;Haigneré;Ministre délégué auprès du Ministre de la jeunesse, de l'éducation nationale et de la recherche, chargé de la recherche et des nouvelles technologies;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Xavier;Darcos;Ministre délégué auprès du Ministre de la jeunesse, de l'éducation nationale et de la recherche, chargé de l'enseignement scolaire;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Christian;Jacob;Ministre délégué auprès du Ministre de la santé, de la famille et des personnes handicapées, chargé de la famille;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Alain;Lambert;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé du budget et de la réforme budgétaire;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;François;Loos;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé du commerce extérieur;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Nicole;Fontaine;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargée de l'industrie;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Patrick;Devedjian;Ministre délégué auprès du Ministre de l'intérieur, de la sécurité intérieure et des libertés locales, chargé des libertés locales;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Pierre-André;Wiltzer;Ministre délégué auprès du Ministre des affaires étrangères, chargé de la coopération et de la francophonie;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Noëlle;Lenoir;Ministre délégué auprès du Ministre des affaires étrangères, chargée des affaires européennes;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Jean-Louis;Borloo;Ministre délégué auprès du Ministre des affaires sociales, du travail et de la solidarité, chargé de la ville et de la rénovation urbaine;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;MD;Nicole;Ameline;Ministre délégué auprès du Ministre des affaires sociales, du travail et de la solidarité, chargée de la parité et de l'égalité professionnelle;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Hamlaoui;Mékachéra;Secrétaire d'État auprès de la Ministre de la défense, chargé des anciens combattants;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Tokia;Saïfi;Secrétaire d'État auprès de la Ministre de l'écologie et du développement durable, chargée du développement durable;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Pierre;Bédier;Secrétaire d'État auprès du Garde des sceaux, ministre de la justice, chargé des programmes immobiliers de la justice;lundi 17 juin 2002;jeudi 22 janvier 2004
529;Jean-Pierre Raffarin n°2;SE;Henri;Plagnol;Secrétaire d'État auprès du Ministre de la fonction publique, de la réforme de l'État et de l'aménagement du territoire, chargé de la réforme de l'État;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Marie-Thérèse;Boisseau;Secrétaire d'État auprès du Ministre de la santé, de la famille et des personnes handicapées, chargée des personnes handicapées;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Renaud;Dutreil;Secrétaire d'État auprès du Ministre de l'économie, des finances et de l'industrie, chargé des petites et moyennes entreprises, du commerce, de l'artisanat et des professions libérales;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Dominique;Bussereau;Secrétaire d'État auprès du Ministre de l'équipement, des transports, du logement, du tourisme et de la mer, chargé des transports et de la mer;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Léon;Bertrand;Secrétaire d'État auprès du Ministre de l'équipement, des transports, du logement, du tourisme et de la mer, chargé du tourisme;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Renaud;Muselier;Secrétaire d'État auprès du Ministre des affaires étrangères, chargé des affaires étrangères;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Dominique;Versini;Secrétaire d'État auprès du Ministre des affaires sociales, du travail et de la solidarité, chargé de la lutte contre la précarité et l'exclusion;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Hubert;Falco;Secrétaire d'État auprès du Ministre des affaires sociales, du travail et de la solidarité, chargé des personnes âgées;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Jean-François;Copé;Secrétaire d'État auprès du Premier ministre, chargé des relations avec le Parlement, porte-parole du Gouvernement;lundi 17 juin 2002;mardi 30 mars 2004
529;Jean-Pierre Raffarin n°2;SE;Nicole;Guedj;Secrétaire d'État auprès du Garde des sceaux, ministre de la justice, chargée des programmes immobiliers de la justice;jeudi 22 janvier 2004;mardi 30 mars 2004
530;Jean-Pierre Raffarin n°3;PM;Jean-Pierre;Raffarin;Premier ministre;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;ME;Nicolas;Sarkozy;Ministre d'État, Ministre de l'économie, des finances et de l'industrie;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Dominique;Perben;Garde des sceaux, ministre de la justice;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Renaud;Donnedieu De Vabres;Ministre de la culture et de la communication;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Michèle;Alliot-Marie;Ministre de la défense;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Marie-Josée;Roig;Ministre de la famille et de l'enfance;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;M;Renaud;Dutreil;Ministre de la fonction publique et de la réforme de l'État;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Nicole;Ameline;Ministre de la parité et de l'égalité professionnelle;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Philippe;Douste-Blazy;Ministre de la santé et de la protection sociale;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;M;Hervé;Gaymard;Ministre de l'agriculture, de l'alimentation, de la pêche et des affaires rurales;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;M;Serge;Lepeltier;Ministre de l'écologie et du développement durable;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;François;Fillon;Ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Jean-Louis;Borloo;Ministre de l'emploi, du travail et de la cohésion sociale;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Gilles;De Robien;Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Dominique;De Villepin;Ministre de l'intérieur, de la sécurité intérieure et des libertés locales;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Brigitte;Girardin;Ministre de l'outre-mer;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Michel;Barnier;Ministre des affaires étrangères;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Jean-François;Lamour;Ministre des sports;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Hamlaoui;Mékachéra;Ministre délégué auprès de la Ministre de la défense, chargé des anciens combattants;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Hubert;Falco;Ministre délégué auprès du Ministre de la santé et de la protection sociale, chargé des personnes âgées;mercredi 31 mars 2004;jeudi 28 octobre 2004
530;Jean-Pierre Raffarin n°3;MD;François;D'Aubert;Ministre délégué auprès du Ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, chargé de la recherche;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Gérard;Larcher;Ministre délégué auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargé des relations du travail;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Nelly;Olin;Ministre délégué auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargée de la lutte contre la précarité et l'exclusion;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Léon;Bertrand;Ministre délégué auprès du Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer, chargé du tourisme;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Jean-François;Copé;Ministre délégué auprès du Ministre de l'intérieur, de la sécurité intérieure et des libertés locales, chargé de l'intérieur, porte-parole du Gouvernement;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;MD;Xavier;Darcos;Ministre délégué auprès du Ministre des affaires étrangères, chargé de la coopération, du développement et de la francophonie;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Claudie;Haigneré;Ministre délégué auprès du Ministre des affaires étrangères, chargée des affaires européennes;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Patrick;Devedjian;Ministre délégué auprès du ministre d'État, Ministre de l'économie, des finances et de l'industrie, chargé de l'industrie;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Christian;Jacob;Ministre délégué auprès du ministre d'État, Ministre de l'économie, des finances et de l'industrie, chargé des petites et moyennes entreprises, du commerce, à l'artisanat, des professions libérales et de la consommation;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;MD;François;Loos;Ministre délégué auprès du ministre d'État, Ministre de l'économie, des finances et de l'industrie, chargé du commerce extérieur;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Henri;Cuq;Ministre délégué auprès du Premier ministre, chargé des relations avec le Parlement;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Nicole;Guedj;Secrétaire d'État auprès du Garde des sceaux, ministre de la justice, chargée du droits des victimes;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Éric;Woerth;Secrétaire d'État auprès du Ministre de la fonction publique et de la réforme de l'État, chargé de la réforme de l'État;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Xavier;Bertrand;Secrétaire d'État auprès du Ministre de la santé et de la protection sociale, chargé de l'assurance maladie;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Marie-Anne;Montchamp;Secrétaire d'État auprès du Ministre de la santé et de la protection sociale, chargée des personnes handicapées;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Tokia;Saïfi;Secrétaire d'État auprès du Ministre de l'écologie et du développement durable, chargée du développement durable;mercredi 31 mars 2004;lundi 21 juin 2004
530;Jean-Pierre Raffarin n°3;SE;Laurent;Hénart;Secrétaire d'État auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargé de l'insertion professionnelle des jeunes;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Catherine;Vautrin;Secrétaire d'État auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargé de l'intégration et de l'égalité des chances;mercredi 31 mars 2004;jeudi 28 octobre 2004
530;Jean-Pierre Raffarin n°3;SE;Marc-Philippe;Daubresse;Secrétaire d'État auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargé du logement;mercredi 31 mars 2004;jeudi 28 octobre 2004
530;Jean-Pierre Raffarin n°3;SE;Nicolas;Forissier;Secrétaire d'État auprès du Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer, chargé de l'agriculture, de l'alimentation, de la pêche et des affaires rurales;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Philippe;Briand;Secrétaire d'État auprès du Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer, chargé de l'aménagement du territoire;mercredi 31 mars 2004;mercredi 14 avril 2004
530;Jean-Pierre Raffarin n°3;SE;François;Goulard;Secrétaire d'État auprès du Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer, chargé des transports et de la mer;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Renaud;Muselier;Secrétaire d'État auprès du Ministre des affaires étrangères, chargé des affaires étrangères;mercredi 31 mars 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Dominique;Bussereau;Secrétaire d'État auprès du ministre d'État, Ministre de l'économie, des finances et de l'industrie, chargé du budget et de la réforme budgétaire;mercredi 31 mars 2004;lundi 29 novembre 2004
530;Jean-Pierre Raffarin n°3;SE;Frédéric;De Saint-Sernin;Secrétaire d'État auprès du Ministre de l'équipement, des transports, de l'aménagement du territoire, du tourisme et de la mer, chargé de l'aménagement du territoire;mercredi 14 avril 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Marc-Philippe;Daubresse;Ministre délégué auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargée du logement et de la ville;jeudi 28 octobre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Nelly;Olin;Ministre déléguée auprès du Ministre de l'emploi, du travail et de la cohésion sociale, chargée de l'intégration, de l'égalité des chances et de la lutte contre l'exclusion;jeudi 28 octobre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;SE;Catherine;Vautrin;Secrétaire d'État auprès du Ministre de la santé et de la protection sociale, chargée des personnes âgées;jeudi 28 octobre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Dominique;Bussereau;Ministre de l'agriculture, de l'alimentation, de la pêche et de la ruralité;lundi 29 novembre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Hervé;Gaymard;Ministre de l'économie, des finances et de l'industrie;lundi 29 novembre 2004;vendredi 25 février 2005
530;Jean-Pierre Raffarin n°3;M;Christian;Jacob;Ministre des petites et moyennes entreprises, du commerce, de l'artisanat, des professions libérales et de la consommation;lundi 29 novembre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Philippe;Douste-Blazy;Ministre des solidarités, de la santé et de la famille;lundi 29 novembre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Jean-François;Copé;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé du budget et de la réforme budgétaire, porte-parole du Gouvernement;lundi 29 novembre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;MD;Marie-Josée;Roig;Ministre déléguée auprès du Ministre de l'intérieur, de la sécurité intérieure et des libertés locales, chargée de l'intérieur;lundi 29 novembre 2004;mardi 31 mai 2005
530;Jean-Pierre Raffarin n°3;M;Thierry;Breton;Ministre de l'économie, des finances et de l'industrie;vendredi 25 février 2005;mardi 31 mai 2005
531;Dominique de Villepin;PM;Dominique;De Villepin;Premier ministre;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;ME;Nicolas;Sarkozy;Ministre d'État, Ministre de l'intérieur et de l'aménagement du territoire;jeudi 2 juin 2005;lundi 26 mars 2007
531;Dominique de Villepin;M;Pascal;Clément;Garde des sceaux, ministre de la justice;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Renaud;Donnedieu De Vabres;Ministre de la culture et de la communication;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Michèle;Alliot-Marie;Ministre de la défense;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Christian;Jacob;Ministre de la fonction publique;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Jean-François;Lamour;Ministre de la jeunesse, des sports et de la vie associative;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Xavier;Bertrand;Ministre de la santé et des solidarités;jeudi 2 juin 2005;lundi 26 mars 2007
531;Dominique de Villepin;M;Dominique;Bussereau;Ministre de l'agriculture et de la pêche;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Nelly;Olin;Ministre de l'écologie et du développement durable;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Thierry;Breton;Ministre de l'économie, des finances et de l'industrie;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Gilles;De Robien;Ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Jean-Louis;Borloo;Ministre de l'emploi, de la cohésion sociale et du logement;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;François;Baroin;Ministre de l'outre-mer;jeudi 2 juin 2005;lundi 26 mars 2007
531;Dominique de Villepin;M;Philippe;Douste-Blazy;Ministre des affaires étrangères;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Renaud;Dutreil;Ministre des petites et moyennes entreprises, du commerce, de l'artisanat et des professions libérales;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Dominique;Perben;Ministre des transports, de l'équipement, du tourisme et de la mer;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Hamlaoui;Mékachéra;Ministre délégué auprès de la Ministre de la défense, chargé des anciens combattants;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Philippe;Bas;Ministre délégué auprès du Ministre de la santé et des solidarités, chargé de la sécurité sociale, des personnes âgées, des personnes handicapées et de la famille;jeudi 2 juin 2005;lundi 26 mars 2007
531;Dominique de Villepin;MD;François;Loos;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé de l'industrie;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Jean-François;Copé;Ministre délégué auprès du Ministre de l'économie, des finances et de l'industrie, chargé du budget et de la réforme de l'État, porte-parole du Gouvernement;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;François;Goulard;Ministre délégué auprès du Ministre de l'éducation nationale, de l'enseignement supérieur et de la recherche, chargé de l'enseignement supérieur et de la recherche;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Gérard;Larcher;Ministre délégué auprès du Ministre de l'emploi, de la cohésion sociale et du logement, chargé de l'emploi, du travail et de l'insertion professionnelle des jeunes;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Léon;Bertrand;Ministre délégué auprès du Ministre des transports, de l'équipement, du tourisme et de la mer, chargé du tourisme;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Christian;Estrosi;Ministre délégué auprès du ministre d'État, Ministre de l'intérieur et de l'aménagement du territoire, chargé de l'aménagement du territoire;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Brice;Hortefeux;Ministre délégué auprès du ministre d'État, Ministre de l'intérieur et de l'aménagement du territoire, chargé des collectivités territoriales;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Azouz;Begag;Ministre délégué auprès du Premier ministre, chargé de la promotion de l'égalité des chances;jeudi 2 juin 2005;jeudi 5 avril 2007
531;Dominique de Villepin;MD;Henri;Cuq;Ministre délégué auprès du Premier ministre, chargé des relations avec le Parlement;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Christine;Lagarde;Ministre déléguée auprès du Ministre de l'économie, des finances et de l'industrie, chargée du commerce extérieur;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Catherine;Vautrin;Ministre déléguée auprès du Ministre de l'emploi, de la cohésion sociale et du logement, chargée de la cohésion sociale et de la parité;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Brigitte;Girardin;Ministre déléguée auprès du Ministre des affaires étrangères, chargée de la coopération, du développement et de la francophonie;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;MD;Catherine;Colonna;Ministre déléguée auprès du Ministre des affaires étrangères, chargée des affaires européennes;jeudi 2 juin 2005;mardi 15 mai 2007
531;Dominique de Villepin;M;Philippe;Bas;Ministre de la santé et des solidarités;lundi 26 mars 2007;mardi 15 mai 2007
531;Dominique de Villepin;M;François;Baroin;Ministre de l'intérieur et de l'aménagement du territoire;lundi 26 mars 2007;mardi 15 mai 2007
